baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
ENSG00000198785.5	11.8938057343228	8.06305062373562	1.55737625357087	5.17732988752591	2.25084017165378e-07	1.81595934492317e-06	GRIN3A
ENSG00000105642.15	24.1527311931904	8.04712548803666	1.46784451822818	5.48227376135876	4.19893793272049e-08	3.7851234804394e-07	KCNN1
ENSG00000240801.1	9.45947625813862	8.0040981630425	1.57832252137053	5.07126905601789	3.95171612271975e-07	3.10902772600557e-06	AC132217.1
ENSG00000282851.2	11.3333242617766	7.97353374238892	1.57310636401825	5.06865519380507	4.00636246375533e-07	3.15064811174069e-06	BISPR
ENSG00000110324.10	28.387257628178	7.82815708288067	1.46771729351544	5.3335592061676	9.63061422638138e-08	8.19850874453287e-07	IL10RA
ENSG00000187889.13	23.57172561148	7.77427729542616	1.4692009179808	5.29150043420255	1.21316902455408e-07	1.01510066043212e-06	FYB2
ENSG00000104490.18	23.1480505332615	7.73263259702384	1.47175080795158	5.25403659046487	1.48801298273496e-07	1.23245699157167e-06	NCALD
ENSG00000226025.9	36.5157636583489	7.73182680322113	1.45163286882386	5.32629631725383	1.00235563488156e-07	8.52096673419089e-07	AC005515.1
ENSG00000183709.7	990.378729891723	7.69955510529051	0.25065188603303	30.7181215635293	3.26061871524206e-207	6.54152572471228e-205	IFNL2
ENSG00000169248.12	1729.31023238064	7.68631768893465	0.187163609561278	41.0673725888907	0	0	CXCL11
ENSG00000241131.1	7.41249559199551	7.6733025706128	1.62913471656684	4.71004791229491	2.47658564804357e-06	1.74064735154047e-05	LINC02032
ENSG00000156219.16	7.90637912580245	7.62976960758018	1.61691506661832	4.71872008932257	2.37333109573523e-06	1.67132863746471e-05	ART3
ENSG00000276403.1	7.83515544657427	7.61735347485629	1.61623428585492	4.71302554433007	2.44065587691721e-06	1.71606240317824e-05	AC105105.4
ENSG00000131203.13	986.85891630804	7.59374111548144	0.240326555343429	31.5975948002496	3.98391629824134e-219	8.56352293821972e-217	IDO1
ENSG00000168060.16	6.45039886486849	7.48699520580832	1.63673915156337	4.57433623351462	4.77732110763782e-06	3.24039481290415e-05	NAALADL1
ENSG00000118733.16	5.54470681170881	7.41832318432146	1.6802920594964	4.41490105389465	1.01056201864928e-05	6.49580199670041e-05	OLFM3
ENSG00000277632.2	5.46020750116656	7.35782968138411	1.67549610642227	4.39143347046951	1.12605792446873e-05	7.17469119581642e-05	CCL3
ENSG00000119922.10	16568.7640191731	7.24526051591238	0.145159496585208	49.9124114257274	0	0	IFIT2
ENSG00000270379.5	4.79864893805302	7.13226342924839	1.70665007914676	4.17910122080453	2.92663414211943e-05	0.000173484261556495	HEATR9
ENSG00000161031.13	9.10903531314572	7.11684273832636	1.60003062246043	4.44794158213203	8.6697099239209e-06	5.6289206179905e-05	PGLYRP2
ENSG00000249916.1	4.60767138404624	7.08839943149711	1.71669719342585	4.12909129148831	3.64199785282627e-05	0.000212197203067541	AC119150.1
ENSG00000256995.7	4.49414310400472	7.04346889149363	1.73061245783493	4.06992845775843	4.70275769495177e-05	0.000268626994432297	AC084816.1
ENSG00000129965.15	13.5461833969679	7.0326190302203	1.5094153007792	4.65916770990057	3.17490458881881e-06	2.19977272661982e-05	INS-IGF2
ENSG00000144857.14	5.3793995981889	7.02181484146399	1.67734179955656	4.18627547666215	2.83569162578167e-05	0.000168536036850276	BOC
ENSG00000108342.12	24.9029952496377	7.00279188305405	1.09759703972801	6.38011185306163	1.76958687845357e-10	2.0481833767537e-09	CSF3
ENSG00000162654.9	2534.22694642194	6.99526555553069	0.149804124047979	46.6960812994057	0	0	GBP4
ENSG00000270240.2	23.6249567226279	6.98847230222147	1.10054526263169	6.35000898146635	2.15302357122877e-10	2.47139183738758e-09	AC015849.1
ENSG00000128250.5	4.7876312314412	6.97505168050188	1.71276862204799	4.07238408662677	4.65343599153462e-05	0.000265977968544315	RFPL1
ENSG00000211891.6	4.40964379346246	6.96530767584413	1.73105778510681	4.02372915322082	5.7283792867379e-05	0.000323223801254186	IGHE
ENSG00000078098.14	97.4117597238436	6.95536940744933	0.550136014526708	12.6429995924429	1.22297680107466e-36	4.58134214112117e-35	FAP
ENSG00000285744.1	19.0043207214943	6.93787165631624	1.48423510256665	4.67437513391157	2.94849959609343e-06	2.05077460350782e-05	AC083837.1
ENSG00000101938.14	3.9665483799082	6.93695695504749	1.76692932762217	3.92599570713043	8.63716957129124e-05	0.000472011906111485	CHRDL1
ENSG00000204482.10	11.300297287618	6.89626502348459	1.53413066004728	4.49522664730008	6.94958837103544e-06	4.59471869745206e-05	LST1
ENSG00000131401.11	14.1697378078551	6.89321895798383	1.5120973555033	4.55871371833029	5.14678723477048e-06	3.47143781512947e-05	NAPSB
ENSG00000272395.7	72.3827261442734	6.87438099934626	0.763268308355053	9.00650652476517	2.1272479012709e-19	4.48186558988884e-18	IFNL4
ENSG00000284779.1	88.0349000413269	6.87212667445339	0.591677016902097	11.6146588056343	3.47171488409567e-31	1.13150332034714e-29	IGF2
ENSG00000144596.13	11.5253891450134	6.86036973438924	1.5281660752205	4.48928283753411	7.14633591543954e-06	4.71271881991148e-05	GRIP2
ENSG00000169554.20	77.4357527808846	6.85766780506496	0.632634069705703	10.8398648341135	2.22799988898731e-27	6.27593853284788e-26	ZEB2
ENSG00000124256.15	182.933918557312	6.82180439044102	0.418017739380181	16.3194136223886	7.18221688999533e-60	4.25187239887723e-58	ZBP1
ENSG00000260971.4	4.0690589533379	6.81172852375015	1.76915708611558	3.85026777848553	0.000117988754362293	0.000626958489925123	AC119674.1
ENSG00000256262.1	15.5349366832083	6.77774472081709	1.50377604046652	4.50715035911491	6.57040749462558e-06	4.36319520864139e-05	USP30-AS1
ENSG00000111913.18	112.231802161433	6.77345440402305	0.498149659746437	13.5972278039311	4.1590102344089e-42	1.75046827022115e-40	RIPOR2
ENSG00000261644.2	4.40485168158772	6.76499767656755	1.72605939294894	3.91933076243089	8.87951860404935e-05	0.000484230105450665	AC007728.2
ENSG00000162692.12	10.1406993849514	6.73007606911809	1.61475930010736	4.16785094141934	3.07484890998597e-05	0.000181317674456913	VCAM1
ENSG00000228360.1	3.83269443197561	6.72974143360559	1.78626405880241	3.76749529300697	0.000164893648839581	0.000848262610911419	AC009220.1
ENSG00000113196.3	6.23001056915916	6.72340195925949	1.68200895326304	3.99724504808154	6.40839523229239e-05	0.000359013292939098	HAND1
ENSG00000221947.7	4.46279972950183	6.7207076795732	1.72641644455219	3.89286588457888	9.90669255605077e-05	0.000534115380089737	XKR9
ENSG00000070182.20	3.99078523753273	6.69731378038593	1.75094153194404	3.8249785376614	0.000130783479406207	0.000687860910037423	SPTB
ENSG00000205362.11	8.57172096231242	-6.69569494589254	1.58183312992854	-4.23287059754212	2.30727273411476e-05	0.000140081091079947	MT1A
ENSG00000167244.20	97.2384989480154	6.67312534433723	0.52868998400424	12.622000692723	1.59711451699317e-36	5.89723920630444e-35	IGF2
ENSG00000226751.2	4.14887604308984	6.66008521536457	1.74074528339912	3.82599641594867	0.000130244184300702	0.000685423780744238	AF127936.1
ENSG00000188385.11	10.073575031168	6.61008499031828	1.54265019433948	4.28488909188419	1.82830371891989e-05	0.00011270690320525	JAKMIP3
ENSG00000160185.15	3.96093182619355	6.60386162524126	2.70921876638253	2.43755200103646	0.0147870872360965	0.0448581396396099	UBASH3A
ENSG00000248596.7	4.5135878497545	6.59522809321276	1.72610319031685	3.82087706587352	0.000132977928126198	0.000698385535266618	AC139491.2
ENSG00000223511.7	3.01386950514487	6.54738323839763	1.85918843620327	3.52163509136724	0.000428894077907585	0.00202312307582904	AL683807.1
ENSG00000227489.1	3.24318398993016	6.53707302125782	1.84726973000927	3.5387755859698	0.000401987436740683	0.00191108087356234	AC006458.1
ENSG00000103313.12	3.74422745139853	6.52085903339323	1.80239018704107	3.61789532603832	0.000297008462535175	0.00144900967293572	MEFV
ENSG00000177047.6	3.14304123228715	6.52035071845145	1.83095147982933	3.56118159890247	0.000369189619723319	0.00176772415108042	IFNW1
ENSG00000091879.13	24.6778748710385	6.49088557902274	0.924124555539896	7.02382112899338	2.1588115255613e-12	2.91762731328854e-11	ANGPT2
ENSG00000198670.11	2.90034122510334	6.48199602377765	1.88029033240148	3.44733784569266	0.000566140141371283	0.00258921641149946	LPA
ENSG00000100336.17	38.0779191143362	6.47784812874508	0.894062149035507	7.24541144676936	4.31128387497601e-13	6.15858715558282e-12	APOL4
ENSG00000268510.1	46.6104602356669	6.44056670818806	0.784666703049085	8.20802855933747	2.24849738898472e-16	4.03166522894818e-15	IFNL3P1
ENSG00000285697.1	4.79380034587691	6.42567774781027	1.71146109267235	3.75449829115129	0.000173689029985211	0.000887416277705992	AC002059.3
ENSG00000215160.3	3.06465762539754	6.41180527165032	1.86734724056859	3.43364379819255	0.000595526227504824	0.00271193482063735	OR7E122P
ENSG00000188379.6	2.71558926583364	6.38330510674402	1.91264891172911	3.33741601378021	0.000845612739478438	0.00371681077644835	IFNA2
ENSG00000245750.8	3.47167403287554	6.37889338393092	1.80518550140738	3.53364979884768	0.000409863754585468	0.00194340860104916	DRAIC
ENSG00000204099.11	7.78116169361484	6.36370471152715	1.57475002725232	4.04108880863508	5.32036039191631e-05	0.00030161515615837	NEU4
ENSG00000135114.12	4091.65838934447	6.35653020824194	0.0966221826286268	65.7874831152764	0	0	OASL
ENSG00000283542.1	2.64436558660547	6.35211544184296	1.91597435699484	3.31534470628621	0.000915301811253674	0.00399002643746894	OASL2P
ENSG00000154721.15	3.32300107968211	6.34980568933361	1.8047357647257	3.51841295188091	0.000434136218228084	0.00204507267318713	JAM2
ENSG00000225101.6	39.8838286636933	6.2986462119088	0.893639820801568	7.04830521793344	1.8111004115312e-12	2.46801728532885e-11	OR52K3P
ENSG00000205038.12	2.77976290848483	6.28898470401784	1.88444971458829	3.33730566293823	0.000845948581209848	0.00371731506019105	PKHD1L1
ENSG00000268916.6	2.50191822814911	6.28791655507846	1.94117944293941	3.23922478055767	0.0011985507544224	0.00506934467600161	CSAG3
ENSG00000225492.6	67.1274850807083	6.27504418784758	0.702184622244879	8.93645914344622	4.01839601506173e-19	8.35900442948787e-18	GBP1P1
ENSG00000274235.1	2.93162811930486	6.27438122632421	1.88134590727071	3.33504923367683	0.000852842982555521	0.00374214651106257	AC022106.1
ENSG00000104321.11	3.00907739327012	6.27276504453043	1.85166821395347	3.38762905646987	0.00070499541007954	0.00315865933607845	TRPA1
ENSG00000155761.13	14.9395764944186	6.2552407484701	1.14033335259082	5.48544926293554	4.12419918557813e-08	3.72705407881875e-07	SPAG17
ENSG00000185291.11	2.86040444007669	6.24170429022784	1.87934014938578	3.32122117024307	0.000896244845049732	0.00391735582721326	IL3RA
ENSG00000120242.3	2.38838994810759	6.20939686492626	1.96028265237136	3.16760282371256	0.00153701345984363	0.00628876388645743	IFNA8
ENSG00000086717.18	2.66623462844331	6.20893786724824	1.89882946828489	3.26987650600158	0.00107594445640163	0.00460470564228201	PPEF1
ENSG00000237265.6	2.66623462844331	6.20893786724824	1.89882946828489	3.26987650600158	0.00107594445640163	0.00460470564228201	BX276092.7
ENSG00000259404.5	2.98957616721897	6.20869236358114	1.87125663246628	3.31792671077842	0.000906882765214301	0.0039600181883215	EFL1P1
ENSG00000198326.9	2.69515370685814	6.19696827336452	1.95132136793303	3.17578046097489	0.00149433994363424	0.00614479663453879	TMEM239
ENSG00000280339.1	2.51756167524987	6.1749714303379	1.91658715781518	3.22185787646468	0.00127362294586518	0.00533562318110016	AP001528.3
ENSG00000011590.14	2.31716626887941	6.17430379769078	1.97522273329646	3.12587724594808	0.00177275533318471	0.00714324264583421	ZBTB32
ENSG00000160505.15	2.31716626887941	6.17430379769078	1.97522273329646	3.12587724594808	0.00177275533318471	0.00714324264583421	NLRP4
ENSG00000086570.12	6.57955721693062	6.1574566774711	1.60463948207223	3.83728354329121	0.000124402804789727	0.000657172920796755	FAT2
ENSG00000169946.14	7.33611672349651	6.12487930511565	1.58582909827487	3.86225685465006	0.000112344357282021	0.000599612685511137	ZFPM2
ENSG00000269534.5	2.20363798883789	6.08913821212749	2.0013968838296	3.04244413555603	0.00234665370768568	0.00913959865098633	AC011466.3
ENSG00000273272.2	2.48148266917361	6.08803379162152	1.93153160065749	3.15192036700262	0.00162200502333892	0.00660210160085832	U62317.4
ENSG00000227411.1	2.88227348191453	6.08644483719879	1.85480368750146	3.28144961011891	0.00103274975712452	0.00444645248900202	ACNATP
ENSG00000253270.1	3.08266888828499	6.08601679580063	1.83769715461775	3.31176264843624	0.000927101671986147	0.00403367416611611	AC090541.1
ENSG00000125355.15	7.29816461116391	-6.08102050840179	1.61825731182708	-3.75775870991496	0.000171442077789034	0.000877923470379693	TMEM255A
ENSG00000119917.14	5747.021982291	6.06962470288066	0.0803920666972705	75.5002943976652	0	0	IFIT3
ENSG00000197646.7	7.37315447291112	6.05349369388187	1.58343747792925	3.82300771470835	0.000131833653143624	0.000692980623336614	PDCD1LG2
ENSG00000229677.1	16.1240306370747	6.03765099301191	1.13948624086793	5.29857296777285	1.16711235490248e-07	9.80613340163762e-07	AC018644.1
ENSG00000165731.19	7.62255481435599	6.02606997012016	1.58395224281672	3.80445180556965	0.000142118577659464	0.000741086068311326	RET
ENSG00000143341.12	2.81727539742343	6.01581368072632	1.87576562063689	3.20712439472248	0.00134069009086348	0.00559064671608105	HMCN1
ENSG00000186038.9	2.26158603675199	6.01306640671266	1.96889133683032	3.05403670290559	0.00225784455854888	0.00883372510274291	HTR3E
ENSG00000183813.6	2.36795438913209	5.99601963732723	1.97288957920318	3.03920690774235	0.00237201882639812	0.00921850450483093	CCR4
ENSG00000262999.1	2.21928143593865	5.95626334937521	1.97862327006742	3.01030693385722	0.00260983808503372	0.010026220524121	AC099489.3
ENSG00000188596.11	56.4211745259946	5.94663279587222	0.555623111082685	10.7026375923864	9.89216419287228e-27	2.71861364789196e-25	CFAP54
ENSG00000132274.16	2305.92670493954	5.92542109767619	0.113654060615277	52.1355864066657	0	0	TRIM22
ENSG00000147655.11	2.14805775671047	5.91570697236521	1.98736249705403	2.97666227531936	0.00291404819791235	0.0110468306238726	RSPO2
ENSG00000100346.17	15.2727539361769	5.9104892827457	1.17651894289567	5.02370940853593	5.06829056465482e-07	3.9225484112905e-06	CACNA1I
ENSG00000169688.11	16.7454759313695	-5.9095219134011	1.46144898541833	-4.04360465015448	5.26356461542207e-05	0.000298676689805346	MT1B
ENSG00000049249.8	47.3235329842877	5.90025840945292	0.662560327752548	8.90523951149779	5.32709040203859e-19	1.0992679348481e-17	TNFRSF9
ENSG00000128284.19	193.346433937828	5.89373630088076	0.322836070024895	18.2561270195932	1.84954498735785e-74	1.37429564986557e-72	APOL3
ENSG00000279739.1	2.00561039825411	5.83035499904405	2.03913533886942	2.85922905062135	0.00424672028314551	0.0153634104252606	AC011369.2
ENSG00000213512.3	15.3729747236207	5.82695287096541	1.14588263628537	5.08512188460655	3.67390059742875e-07	2.90564823421698e-06	GBP7
ENSG00000226979.8	5.25737442362788	5.81624562462021	1.64911604367526	3.52688681122643	0.000420476475489342	0.00198694667402135	LTA
ENSG00000175874.10	6.58515960622729	-5.81272440973567	1.64389673817747	-3.53594254112338	0.000406323059485545	0.00193016815629335	CREG2
ENSG00000119915.5	13.2128229306217	5.8028898635021	1.15658369409451	5.01726757270703	5.24115494768659e-07	4.04247303440534e-06	ELOVL3
ENSG00000283525.1	5.46399542473543	5.80079565435962	1.63746398965395	3.5425485329821	0.000396280495154084	0.00188494220771921	AC005622.1
ENSG00000105371.10	2.24115047777649	5.76473355168148	1.95525836937378	2.94832316893637	0.00319502869379729	0.0119936461736391	ICAM4
ENSG00000185433.9	2.91978597085313	5.76253030884606	1.86016971449158	3.09785191316324	0.00194928807093787	0.00775933540759572	LINC00158
ENSG00000010030.14	287.401165837689	5.75356113633004	0.304954943224381	18.8669220295165	2.13369985113137e-79	1.71991448714411e-77	ETV7
ENSG00000167207.13	7.73874413219875	5.74134804835326	1.60708170366673	3.57253027973236	0.000353548588047957	0.00169914115139577	NOD2
ENSG00000157782.9	2.09247752458305	5.72025038134078	2.01587287857416	2.83760471314379	0.00454534347951073	0.0163065213324152	CABP1
ENSG00000177669.3	2.09247752458305	5.72025038134078	2.01587287857416	2.83760471314379	0.00454534347951073	0.0163065213324152	MBOAT4
ENSG00000079215.14	149.988486299901	5.70986057552219	0.348071010461265	16.4042979849297	1.78174370534161e-60	1.0759586737006e-58	SLC1A3
ENSG00000279400.1	7.11219594073869	5.68763952265175	1.6393523983219	3.46944289005453	0.000521538934062303	0.00240472599423619	AC008957.3
ENSG00000110852.4	4.0571603245848	5.68642368785367	1.79121586911777	3.17461663102304	0.0015003458163999	0.00616514239679022	CLEC2B
ENSG00000102524.11	113.435883773675	5.68157423839769	0.453219190432588	12.5360407465861	4.74096344217073e-36	1.73636583999665e-34	TNFSF13B
ENSG00000151640.13	5.51525828451209	5.67084231586971	1.64441249957151	3.44855218343779	0.000563600555446358	0.00257956188317857	DPYSL4
ENSG00000134321.12	6103.7065714787	5.62932200797577	0.124798690856225	45.1072200305454	0	0	RSAD2
ENSG00000179073.6	20.6262412515048	5.61457862100289	0.842435403861061	6.66469926984322	2.65207841626778e-11	3.30475692782132e-10	TAAR3P
ENSG00000260103.2	2.17934465091199	5.59717101837898	2.02570339033457	2.76307530761182	0.00572595536538993	0.0199321091338887	AC012435.1
ENSG00000119508.18	29.721653002064	5.59615950088709	0.749384761108419	7.46767187073538	8.16260764919877e-14	1.2323080578088e-12	NR4A3
ENSG00000166828.3	2.33424319884251	5.59485493890521	1.95947883590716	2.85527704427337	0.00429993018403202	0.0155341215291881	SCNN1G
ENSG00000281100.1	3.64601732655585	5.58911775748574	1.8411284091003	3.0357023061835	0.00239976172018222	0.00931229263262629	AC105749.1
ENSG00000130303.13	245.428777660272	5.55913989606735	0.248040772803148	22.4122019668083	2.99267885736051e-111	3.21641722907747e-109	BST2
ENSG00000275302.2	2.18557024564907	5.54697342752037	1.97032094940096	2.81526389353309	0.00487371948293469	0.0173228108235962	CCL4
ENSG00000237927.1	3.06460114509617	5.54665020348834	1.86017234448435	2.98179371386467	0.00286565017889722	0.0108862149442811	AL078604.2
ENSG00000268223.5	25.0671981206263	5.529100106586	0.773390910633937	7.14916613392039	8.73066157475034e-13	1.2154265643307e-11	ARL14EPL
ENSG00000106302.9	5.11250276908347	5.49732429762613	1.6626020951628	3.30645817999395	0.000944834529808024	0.00410094525726291	HYAL4
ENSG00000188282.12	11.9347430694342	5.49473606241559	1.17172698691566	4.68943373650494	2.73962131057189e-06	1.91360163960101e-05	RUFY4
ENSG00000125144.13	131.820655340722	-5.47364911684277	0.450797868234831	-12.1421362045825	6.31553708220886e-34	2.18036974295149e-32	MT1G
ENSG00000117707.15	6.13927228879967	5.43086704089798	1.63224459331086	3.32723849302632	0.000877112706980786	0.00384023933977814	PROX1
ENSG00000232810.4	147.739712456246	5.36001411857401	0.36124340982459	14.8376800041188	8.35974307984033e-50	4.18126097090296e-48	TNF
ENSG00000198963.11	2.27866296671509	5.34717056390053	1.96562856279664	2.72033621463697	0.00652155701328274	0.0223573450429279	RORB
ENSG00000105967.16	2.75690305342127	5.34551988304955	1.90136666475504	2.81140927846141	0.00493249985463132	0.0175082103021694	TFEC
ENSG00000110446.11	476.635981395337	5.33591421979297	0.179054224065375	29.8005492338721	3.84312084081907e-195	7.38206275551374e-193	SLC15A3
ENSG00000261227.2	6.04279652830724	5.3284030762597	1.63522546903755	3.25851277218417	0.00111997834771017	0.00477352427165473	AC140912.1
ENSG00000166341.8	8.06361873935934	5.32745820229218	1.23776985813582	4.30407815093815	1.67682468971989e-05	0.000104008061139067	DCHS1
ENSG00000258733.5	5.34146755155284	5.32713281144499	1.66231555523423	3.20464594984457	0.00135228710577888	0.00563420319894565	LINC02328
ENSG00000081479.14	29.4249366449275	5.32556025300762	0.697407463963661	7.63622491612036	2.23683428304247e-14	3.51202433170563e-13	LRP2
ENSG00000205358.3	10.1374094202941	-5.31947527708757	1.50499604907598	-3.53454434671344	0.000408478884431985	0.00193887874271922	MT1H
ENSG00000179044.16	18.9800504955076	5.31917446302622	1.1309420492579	4.70331301813081	2.55973519668138e-06	1.79489626063219e-05	EXOC3L1
ENSG00000168685.15	38.1082190355107	5.31908586719524	0.561140652473846	9.47905991794662	2.56584159534263e-21	5.81290286643746e-20	IL7R
ENSG00000172403.11	18.0808442783865	5.31157699098957	0.859637547235748	6.17885643556344	6.45675758100066e-10	7.04430301405123e-09	SYNPO2
ENSG00000261618.2	12.6066217479484	5.28986937780052	1.16454645796181	4.54242880705579	5.5609779545627e-06	3.73599459094015e-05	LINC02605
ENSG00000241106.8	34.4697669166384	5.24795856069209	0.612519877602603	8.56781755595026	1.05464712350747e-17	2.05201599806582e-16	HLA-DOB
ENSG00000162772.17	1535.84037978307	5.24260365834715	0.205807351252088	25.4733547001711	3.89155537387071e-143	5.12889954967953e-141	ATF3
ENSG00000144035.3	1.98131706032822	5.23015704388234	2.12653338514428	2.45947563316882	0.0139140142535794	0.0425311395569037	NAT8
ENSG00000138646.9	1912.51297883908	5.21624332473649	0.109924278448693	47.4530594910492	0	0	HERC5
ENSG00000278071.1	4.80001256553383	5.20932426599918	1.67108593144707	3.11732877883077	0.00182497921259884	0.00732914249614872	AL161669.3
ENSG00000121101.15	4.52216788519811	5.20905868662023	1.68253069837777	3.09596650548047	0.00196172519589993	0.00780540108796147	TEX14
ENSG00000121380.12	38.0861424691629	5.20499287849582	0.686470057579644	7.58225769795056	3.39592905560262e-14	5.27230395769226e-13	BCL2L14
ENSG00000106538.10	5.08269333684941	-5.17466403968591	1.66834710363821	-3.10167112611122	0.00192431613115493	0.0076734655618669	RARRES2
ENSG00000226812.2	4.19307549120936	5.16393832617268	1.7112734535193	3.01759973869333	0.0025478518275432	0.00981733090015366	AL117382.1
ENSG00000249700.8	5.44256905253421	5.14303502692276	1.65790100507368	3.10213638280181	0.00192129420462983	0.00766310761183922	SRD5A3-AS1
ENSG00000177409.12	5310.28286914051	5.1364009528223	0.0777942692583327	66.0254412283991	0	0	SAMD9L
ENSG00000072858.10	14.2436456368237	5.12853521018615	1.1582537903093	4.42781647087606	9.51918439873712e-06	6.14949529529865e-05	SIDT1
ENSG00000136574.17	13.728945674433	5.12448904081051	0.903942187187846	5.66904511532174	1.43595555052736e-08	1.36916697890217e-07	GATA4
ENSG00000197083.11	11.789065667857	5.11237311735959	1.0137812766013	5.04287585039924	4.58586805206797e-07	3.57987174873062e-06	ZNF300P1
ENSG00000262668.2	16.8246370077205	5.06467799863882	0.800568262211933	6.32635371360508	2.5102204629374e-10	2.85598870061737e-09	AJ003147.2
ENSG00000108771.13	612.538410296268	5.04375181365413	0.153390921381517	32.8816840542292	4.01671343117953e-237	9.18047819156678e-235	DHX58
ENSG00000246130.1	9.4357425717043	5.03560043366688	1.06957051311002	4.70805839535041	2.50087465265125e-06	1.75703473650859e-05	AC107959.2
ENSG00000176998.4	3.52575092675909	4.99783341909512	1.77207968295432	2.82032092979192	0.00479756416774929	0.0170756590997203	HCG4
ENSG00000084628.10	7.40679580781917	4.99003223574393	1.24904089345718	3.99509116305407	6.46693641256963e-05	0.00036195599462293	NKAIN1
ENSG00000249898.7	3.23132846639827	4.98384926677222	1.82688596790958	2.7280571170378	0.00637085757367106	0.0218942147602217	MCPH1-AS1
ENSG00000137198.9	83.302841510346	4.98074257260547	0.432705241040459	11.5107054414896	1.16521316095687e-30	3.71059767799597e-29	GMPR
ENSG00000223829.5	2.72122886023409	-4.97322396555817	1.86541381308582	-2.66601647884837	0.00767559305104099	0.025722069066369	AC004870.2
ENSG00000184530.9	23.8135201899743	4.9673720545336	0.730043593916371	6.80421292088295	1.01603176041196e-11	1.31414537722051e-10	C6orf58
ENSG00000236567.2	4.61762842205082	4.95009950233383	1.68866182563292	2.93137407809791	0.00337466146982304	0.0125998526673128	TCF3P1
ENSG00000116991.10	37.4037259346842	4.93771760987551	0.611491630524619	8.07487357699283	6.75465924859699e-16	1.17384145709978e-14	SIPA1L2
ENSG00000239713.9	95.8134781132215	4.92480333079561	0.379689950650126	12.9705917219117	1.79638187740031e-38	7.00550133441469e-37	APOBEC3G
ENSG00000124232.11	2.9250394471717	4.92151641157708	1.82113004788609	2.70245192938848	0.0068830136473066	0.023444575441571	RBPJL
